epoch,qre,max_grad
1,0.7375563451524427,0.21835574283802742
2,0.7090643407940944,0.2132124031472288
3,0.6818784148262456,0.20821671940075287
4,0.6559315993461903,0.20336426058866933
5,0.6311605651335963,0.1986506698953786
6,0.6075054302772163,0.19407167309944298
7,0.584909576307389,0.18962308545866027
8,0.5633194720130521,0.18530081715724378
9,0.5426845050302869,0.18110087750577158
10,0.5229568212005367,0.17701937817997165
11,0.5040911716126422,0.17305253525781422
12,0.48604476722696965,0.1691966707102819
13,0.4687771408783368,0.16544821301514243
14,0.4522500164675378,0.16180369723801877
15,0.43642718509955447,0.15825976454695476
16,0.4212743879200307,0.15481316132722775
17,0.4067592053806388,0.1514607378848467
18,0.3928509526636992,0.14819944686611244
19,0.3795205809868243,0.14502634142707482
20,0.3667405845103202,0.14193857316108713
21,0.35448491257523607,0.13893338988699314
22,0.342728886999879,0.13600813333378378
23,0.33144912416942685,0.13316023664646204
24,0.3206234616663828,0.13038722190491922
25,0.31023088919823305,0.1276866975496909
26,0.30025148356564113,0.12505635579858446
27,0.29066634746623876,0.12249397003979781
28,0.2814575519004956,0.11999739226553985
29,0.2726080819743162,0.11756455046201186
30,0.264101785903323,0.11519344608610083
31,0.2559233270257959,0.11288215155278813
32,0.24805813864879234,0.11062880777023451
33,0.24049238155668018,0.10843162171546533
34,0.23321290402428296,0.1062888641143789
35,0.22620720417919227,0.10419886708404424
36,0.21946339457870323,0.10216002193247298
37,0.21297016885991482,0.10017077696719492
38,0.20671677034115366,0.0982296353933978
39,0.20069296245328516,0.096335153256674
40,0.19488900089271066,0.09448593746925249
41,0.18929560738800522,0.0926806438807023
42,0.18390394498418505,0.09091797546719776
43,0.1787055947487941,0.08919668049158319
44,0.17369253381845873,0.0875155508144616
45,0.16885711469945264,0.08587342022329059
46,0.16419204574891477,0.0842691628431822
47,0.15969037276315046,0.0827016915827109
48,0.15534546160848084,0.08116995666278465
49,0.1511509818293133,0.07967294418837301
50,0.14710089117570746,0.07820967477570578
51,0.1431894209951201,0.07677920224333429
52,0.13941106243594348,0.07538061231157095
53,0.13576055341620386,0.07401302148948313
54,0.13223286630586184,0.07267557576248235
55,0.12882319629105954,0.07136744956412017
56,0.12552695036964057,0.07008784468215223
57,0.12233973694537159,0.06883598921535306
58,0.11925735598556209,0.06761113658696133
59,0.11627578970830044,0.06641256459653971
60,0.11339119376810025,0.06523957449688339
61,0.11059988891240824,0.06409149012248389
62,0.10789835308033346,0.0629676570460117
63,0.10528321391866768,0.0618674417759606
64,0.10275124169096816,0.060790230970698744
65,0.10029934255786177,0.05973543071035742
66,0.0979245522062211,0.058702465766862666
67,0.09562402980902451,0.05769077892880692
68,0.09339505229587264,0.05669983034171733
69,0.09123500891734437,0.055729096875763995
70,0.08914139608664318,0.054778071524810235
71,0.08711181248296196,0.05384626282082222
72,0.08514395440217903,0.05293319427494586
73,0.08323561134135726,0.052038403846538905
74,0.08138466180379034,0.05116144342446555
75,0.07958906931297793,0.05030187833565325
76,0.07784687862382444,0.04945928687002227
77,0.07615621212054702,0.04863325982506084
78,0.07451526639114814,0.04782340006487479
79,0.07292230896911978,0.047029322106254545
80,0.07137567523326371,0.046250651709688895
81,0.06987376545651536,0.04548702551178718
82,0.06841504199775272,0.04473809061272027
83,0.06699802662737309,0.04400350424064908
84,0.06562129798050442,0.0432829334095442
85,0.06428348913041404,0.042576054584206324
86,0.06298328527649222,0.04188255336113311
87,0.061719421540724184,0.04120212416271746
88,0.06049068086699716,0.04053446994263116
89,0.0592958920180342,0.03987930190110972
90,0.058133927664990814,0.03923633921253583
91,0.0570037025649599,0.038605308772485636
92,0.05590417182175056,0.03798594492747093
93,0.05483432922633913,0.037377989243565946
94,0.05379320567238732,0.03678119027028237
95,0.052779867643395484,0.03619530331517157
96,0.05179341576784502,0.03562009022670809
97,0.05083298343899312,0.035055319185498146
98,0.04989773549616405,0.03450076450276768
99,0.04898686696452259,0.033956206426647095
100,0.04809960185045625,0.03342143095525646
101,0.04723519198989656,0.03289622965646788
102,0.04639291594703554,0.03238039949469368
103,0.04557207796096918,0.03187374266379556
104,0.04477200693803063,0.03137606642463647
105,0.04399205548761831,0.030887182944356273
106,0.04323159899961304,0.030406909169987617
107,0.04249003476071067,0.02993506664893586
108,0.041766781109091156,0.029471481411055434
109,0.04106127662466985,0.02901598382969245
110,0.040372979353468175,0.02856840848864578
111,0.03970136606471275,0.028128594065621848
112,0.03904593153891067,0.02769638319791068
113,0.03840618788579864,0.027271622374134108
114,0.03778166389049176,0.026854161818919697
115,0.03717190438672002,0.02644385538384797
116,0.036576469655854815,0.02604056044214509
117,0.03599493485059124,0.0256441377864714
118,0.035426889442183196,0.025254451530850264
119,0.034871936690160865,0.02487136901530007
120,0.03432969313353862,0.02449476071397727
121,0.03379978810255402,0.02412450014624673
122,0.03328186325004001,0.02376046379080443
123,0.03277557210155635,0.023402531002354343
124,0.03228057962347286,0.023050583931614244
125,0.03179656180820345,0.022704507446984157
126,0.031323205275855415,0.022364189059872863
127,0.030860206891616393,0.022029518848857788
128,0.030407273398147083,0.021700389399925912
129,0.0299641210622692,0.02137669572256573
130,0.02953047533561648,0.021058335194101163
131,0.02910607052832237,0.02074520749173675
132,0.028690649495421106,0.020437214536705883
133,0.028283963335179685,0.020134260425201778
134,0.02788577109925061,0.0198362513769752
135,0.02749583951374479,0.01954309567632717
136,0.027113942711017636,0.019254703618600988
137,0.0267398619716257,0.018970987457106236
138,0.026373385476073707,0.01869186135195966
139,0.02601430806589633,0.01841724132050271
140,0.025662431013767417,0.018147045186710786
141,0.025317561802222777,0.017881192544057567
142,0.024979513910564854,0.0176196046970426
143,0.02464810660981165,0.017362204624873034
144,0.02432316476520402,0.01713333252809239
145,0.02400451864602804,0.01706437556901401
146,0.023692003742422862,0.016995712015023277
147,0.023385460588949414,0.01692733967497058
148,0.023084734594579714,0.016859256397421682
149,0.02278967587892211,0.016791460073980927
150,0.02250013911441595,0.016723948637283555
151,0.02221598337419728,0.01665672005984893
152,0.021937071985655088,0.016589772352402034
153,0.021663272388756205,0.016523103563308102
154,0.02139445600002432,0.01645671177870242
155,0.021130498081233462,0.01639063115771783
156,0.02087127761266494,0.016325000025447428
157,0.020616677170948172,0.01625963858876612
158,0.02036658281123671,0.016194545069082175
159,0.020120883953538282,0.016129717720085153
160,0.019879473273081594,0.01606515482677
161,0.01964224659451297,0.0160008547046704
162,0.019409102789816224,0.015936815698251644
163,0.019179943679817235,0.015873036183264216
164,0.0189546739390849,0.015809514561500346
165,0.018733201004183186,0.015746249262633516
166,0.01851543498507624,0.01568323874324857
167,0.018301288579610997,0.015620481485874776
168,0.018090676990937027,0.015557975998368471
169,0.017883517847784525,0.015495720813278274
170,0.017679731127452136,0.015433714486597461
171,0.01747923908147353,0.015371955597121277
172,0.017281966163734452,0.015310442751505749
173,0.017087838961115764,0.015249174572415213
174,0.01689678612648038,0.015188149706395655
175,0.016708738313900184,0.015127366821001537
176,0.01652362811607766,0.015066824604299025
177,0.016341390003885792,0.015006521764310216
178,0.01616196026792238,0.014946457028572939
179,0.015985276962037,0.014886629143272542
180,0.015811279848740867,0.014827036873771097
181,0.015639910346422425,0.014767679002699978
182,0.015471111478336574,0.014708554330526888
183,0.015304827823290346,0.014649661674692975
184,0.01514100546793351,0.014590999869325317
185,0.014979591960640803,0.014532567764758907
186,0.014820536266929807,0.014474364227087361
187,0.014663788726300808,0.014416388137847937
188,0.0145093010105386,0.014358638393496909
189,0.014357026083328783,0.014301113905186617
190,0.01420691816124009,0.014243813598256294
191,0.014058932675948377,0.014186736411937916
192,0.013913026237677428,0.014129881298970907
193,0.013769156599867216,0.014073247225347535
194,0.013627282624931958,0.014016833169842494
195,0.013487364251158596,0.013960638123783889
196,0.013349362460655101,0.0139046610906528
197,0.01321323924833262,0.013848901085983377
198,0.013078957591887708,0.013793357136652135
199,0.012946481422719813,0.013738028281199166
200,0.012815775597825763,0.013682913568938485
201,0.012686805872498041,0.01362801206018167
202,0.012559538874020504,0.013573322821559833
203,0.01243394207608084,0.013518844940192353
204,0.012309983774035693,0.013464577505796535
205,0.012187633060966263,0.013410519617799464
206,0.012066859804495067,0.013356670386096402
207,0.0119476346243097,0.01330302892997861
208,0.011829928870387363,0.013249594377756812
209,0.011713714601924607,0.013196365866543838
210,0.01159896456690479,0.013143342541972039
211,0.011485652182316564,0.013090523558236023
212,0.011373751514972774,0.013037908077541002
213,0.011263237262945758,0.012985495270088538
