beta,alpha,tvd
40.0,3.2927225399135965e-10,0.0018810000000000022
40.0,3.529052637774496e-10,0.0021989999999999996
40.0,3.782344965060405e-10,0.002050000000000017
40.0,4.053816959709509e-10,0.0018010000000000012
40.0,4.344773439396203e-10,0.002013000000000008
40.0,4.656612873077393e-10,0.0010410000000000035
40.0,4.990834102669238e-10,0.0014379999999999953
40.0,5.349043547162015e-10,0.0021760000000000104
40.0,5.732962923799255e-10,0.0016489999999999875
40.0,6.144437523432508e-10,0.0018299999999999812
40.0,6.585445079827193e-10,0.0016480000000000097
40.0,7.058105275548992e-10,0.0018139999999999975
40.0,7.56468993012081e-10,0.0014250000000000018
40.0,8.107633919419018e-10,0.0018399999999999836
40.0,8.689546878792406e-10,0.0017740000000000026
40.0,9.313225746154785e-10,0.001807000000000021
40.0,9.981668205338477e-10,0.0013919999999999803
40.0,1.069808709432403e-9,0.0016870000000000008
40.0,1.146592584759851e-9,0.0017379999999999817
40.0,1.2288875046865017e-9,0.0017379999999999937
40.0,1.3170890159654386e-9,0.0018200000000000048
40.0,1.4116210551097985e-9,0.001770999999999982
40.0,1.512937986024162e-9,0.0017079999999999923
40.0,1.6215267838838037e-9,0.0017609999999999982
40.0,1.7379093757584813e-9,0.0018729999999999778
40.0,1.862645149230957e-9,0.001986999999999994
40.0,1.9963336410676953e-9,0.0016129999999999968
40.0,2.139617418864806e-9,0.002471000000000012
40.0,2.293185169519702e-9,0.002282999999999983
40.0,2.4577750093730034e-9,0.002114999999999983
40.0,2.634178031930877e-9,0.0016590000000000083
40.0,2.823242110219597e-9,0.0019429999999999996
40.0,3.025875972048324e-9,0.002330999999999969
40.0,3.2430535677676073e-9,0.0021670000000000057
40.0,3.4758187515169625e-9,0.0012629999999999885
40.0,3.725290298461914e-9,0.0017530000000000087
40.0,3.992667282135391e-9,0.0014920000000000217
40.0,4.279234837729612e-9,0.0017979999999999813
40.0,4.586370339039404e-9,0.001710999999999982
40.0,4.915550018746007e-9,0.0020789999999999797
40.0,5.268356063861754e-9,0.001894999999999984
40.0,5.646484220439194e-9,0.0014619999999999883
40.0,6.051751944096648e-9,0.0013750000000000023
40.0,6.486107135535215e-9,0.0017699999999999992
40.0,6.951637503033925e-9,0.002171000000000001
40.0,7.450580596923828e-9,0.001626999999999995
40.0,7.985334564270781e-9,0.0013899999999999995
40.0,8.558469675459224e-9,0.001932000000000007
40.0,9.172740678078808e-9,0.0019059999999999943
40.0,9.831100037492013e-9,0.0012789999999999876
40.0,1.0536712127723509e-8,0.0020049999999999955
40.0,1.1292968440878388e-8,0.0019879999999999915
40.0,1.2103503888193296e-8,0.001849999999999987
40.0,1.297221427107043e-8,0.0016970000000000158
40.0,1.390327500606785e-8,0.0020679999999999874
40.0,1.4901161193847656e-8,0.001432999999999988
40.0,1.5970669128541563e-8,0.0020139999999999915
40.0,1.711693935091845e-8,0.0019980000000000084
40.0,1.8345481356157615e-8,0.0017430000000000052
40.0,1.9662200074984027e-8,0.0015509999999999825
40.0,2.1073424255447017e-8,0.002013999999999995
40.0,2.2585936881756776e-8,0.0017569999999999958
40.0,2.4207007776386593e-8,0.0023589999999999913
40.0,2.594442854214086e-8,0.001695000000000009
40.0,2.78065500121357e-8,0.0014759999999999851
40.0,2.9802322387695312e-8,0.002241999999999974
40.0,3.1941338257083125e-8,0.0015330000000000025
40.0,3.42338787018369e-8,0.0024360000000000067
40.0,3.669096271231523e-8,0.0023020000000000033
40.0,3.9324400149968054e-8,0.001692000000000018
40.0,4.2146848510894035e-8,0.0020619999999999896
40.0,4.517187376351355e-8,0.0018870000000000041
40.0,4.8414015552773186e-8,0.0018019999999999976
40.0,5.188885708428172e-8,0.0014929999999999972
40.0,5.56131000242714e-8,0.0021360000000000172
40.0,5.960464477539063e-8,0.0012070000000000028
40.0,6.388267651416625e-8,0.0022440000000000055
40.0,6.84677574036738e-8,0.0016840000000000017
40.0,7.338192542463046e-8,0.0022029999999999884
40.0,7.864880029993611e-8,0.002563999999999988
40.0,8.429369702178807e-8,0.0017509999999999833
40.0,9.03437475270271e-8,0.0014490000000000043
40.0,9.682803110554637e-8,0.001528000000000008
40.0,1.0377771416856343e-7,0.0014760000000000003
40.0,1.112262000485428e-7,0.0018959999999999888
40.0,1.1920928955078125e-7,0.0018270000000000003
40.0,1.277653530283325e-7,0.0014780000000000006
40.0,1.369355148073476e-7,0.001751999999999991
40.0,1.4676385084926092e-7,0.0024630000000000008
40.0,1.5729760059987222e-7,0.0016639999999999992
40.0,1.6858739404357614e-7,0.0016779999999999985
40.0,1.806874950540542e-7,0.002313999999999987
40.0,1.9365606221109274e-7,0.0021629999999999974
40.0,2.0755542833712687e-7,0.0019139999999999878
40.0,2.224524000970856e-7,0.0021009999999999874
40.0,2.384185791015625e-7,0.001774000000000005
40.0,2.55530706056665e-7,0.0014169999999999775
40.0,2.738710296146952e-7,0.0029609999999999992
40.0,2.9352770169852185e-7,0.001795999999999984
40.0,3.1459520119974443e-7,0.0018880000000000173
40.0,3.371747880871523e-7,0.0019529999999999888
40.0,3.613749901081084e-7,0.0015059999999999909
40.0,3.873121244221855e-7,0.0015019999999999869
40.0,4.1511085667425373e-7,0.0011429999999999878
40.0,4.449048001941712e-7,0.001742999999999998
40.0,4.76837158203125e-7,0.0018959999999999882
40.0,5.1106141211333e-7,0.001815999999999983
40.0,5.477420592293904e-7,0.001547999999999989
40.0,5.870554033970437e-7,0.0017400000000000043
40.0,6.291904023994889e-7,0.0014909999999999882
40.0,6.743495761743046e-7,0.0024279999999999836
40.0,7.227499802162168e-7,0.001989999999999988
40.0,7.74624248844371e-7,0.0019579999999999936
40.0,8.302217133485075e-7,0.002344999999999988
40.0,8.898096003883424e-7,0.0014780000000000045
40.0,9.5367431640625e-7,0.0017669999999999897
40.0,1.02212282422666e-6,0.0023099999999999874
40.0,1.0954841184587807e-6,0.0014449999999999817
40.0,1.1741108067940874e-6,0.0014650000000000106
40.0,1.2583808047989777e-6,0.0017539999999999904
40.0,1.3486991523486091e-6,0.0016859999999999902
40.0,1.4454999604324336e-6,0.0016369999999999998
40.0,1.549248497688742e-6,0.0014580000000000031
40.0,1.660443426697015e-6,0.0021829999999999922
40.0,1.7796192007766848e-6,0.0011440000000000122
40.0,1.9073486328125e-6,0.001355999999999995
40.0,2.04424564845332e-6,0.0020489999999999883
40.0,2.1909682369175614e-6,0.001386999999999994
40.0,2.3482216135881748e-6,0.0020820000000000122
40.0,2.5167616095979554e-6,0.0015409999999999972
40.0,2.6973983046972182e-6,0.0019419999999999824
40.0,2.8909999208648673e-6,0.0018889999999999912
40.0,3.098496995377484e-6,0.0016970000000000023
40.0,3.32088685339403e-6,0.0017579999999999924
40.0,3.5592384015533696e-6,0.001892000000000008
40.0,3.814697265625e-6,0.002186999999999991
40.0,4.08849129690664e-6,0.0011530000000000004
40.0,4.381936473835123e-6,0.0021830000000000157
40.0,4.6964432271763496e-6,0.0014789999999999949
40.0,5.033523219195911e-6,0.0012920000000000063
40.0,5.3947966093944364e-6,0.001108999999999992
40.0,5.781999841729735e-6,0.002278999999999997
40.0,6.196993990754968e-6,0.001488999999999995
40.0,6.64177370678806e-6,0.0017679999999999942
40.0,7.118476803106739e-6,0.0016959999999999942
40.0,7.62939453125e-6,0.001945000000000006
40.0,8.17698259381328e-6,0.001724999999999979
40.0,8.763872947670246e-6,0.0017099999999999863
40.0,9.392886454352699e-6,0.001858999999999983
40.0,1.0067046438391822e-5,0.0021210000000000066
40.0,1.0789593218788873e-5,0.0022950000000000153
40.0,1.156399968345947e-5,0.002265000000000017
40.0,1.2393987981509936e-5,0.0013319999999999888
40.0,1.328354741357612e-5,0.0013849999999999815
40.0,1.4236953606213478e-5,0.0009730000000000014
40.0,1.52587890625e-5,0.0016810000000000037
40.0,1.635396518762654e-5,0.0018129999999999902
40.0,1.752774589534049e-5,0.0018560000000000135
40.0,1.8785772908705398e-5,0.0017019999999999902
40.0,2.013409287678367e-5,0.0022579999999999996
40.0,2.1579186437577746e-5,0.0022919999999999967
40.0,2.312799936691891e-5,0.0025629999999999915
40.0,2.478797596301987e-5,0.0019679999999999897
40.0,2.656709482715224e-5,0.0017650000000000057
40.0,2.847390721242699e-5,0.0014899999999999998
40.0,3.0517578125e-5,0.001926000000000002
40.0,3.270793037525308e-5,0.0017759999999999978
40.0,3.505549179068098e-5,0.0021550000000000054
40.0,3.7571545817410796e-5,0.0021690000000000194
40.0,4.026818575356734e-5,0.001260999999999989
40.0,4.315837287515549e-5,0.0019420000000000145
40.0,4.625599873383782e-5,0.002207999999999992
40.0,4.957595192603974e-5,0.0016100000000000023
40.0,5.313418965430448e-5,0.0022849999999999832
40.0,5.694781442485398e-5,0.002598000000000023
40.0,6.103515625e-5,0.0018970000000000085
40.0,6.541586075050616e-5,0.001654999999999986
40.0,7.011098358136196e-5,0.0019329999999999866
40.0,7.514309163482159e-5,0.0017930000000000044
40.0,8.053637150713468e-5,0.0018649999999999836
40.0,8.631674575031098e-5,0.001825000000000014
40.0,9.251199746767564e-5,0.0017709999999999955
40.0,9.915190385207948e-5,0.0019269999999999982
40.0,0.00010626837930860896,0.0017459999999999917
40.0,0.00011389562884970796,0.0018340000000000183
40.0,0.0001220703125,0.0022459999999999876
40.0,0.00013083172150101232,0.001647999999999992
40.0,0.00014022196716272393,0.002300000000000026
40.0,0.00015028618326964319,0.0017299999999999937
40.0,0.00016107274301426937,0.001716999999999998
40.0,0.00017263349150062197,0.002573000000000003
40.0,0.0001850239949353513,0.0016089999999999952
40.0,0.00019830380770415897,0.001829999999999982
40.0,0.0002125367586172179,0.002375999999999998
40.0,0.00022779125769941593,0.0018329999999999948
40.0,0.000244140625,0.001836999999999981
40.0,0.00026166344300202464,0.0015949999999999836
40.0,0.00028044393432544786,0.002201000000000012
40.0,0.00030057236653928637,0.0020280000000000168
40.0,0.00032214548602853873,0.0019399999999999955
40.0,0.00034526698300124393,0.002009000000000008
40.0,0.0003700479898707026,0.0016959999999999946
40.0,0.00039660761540831794,0.0022619999999999954
40.0,0.0004250735172344358,0.0020919999999999836
40.0,0.00045558251539883185,0.001930999999999982
40.0,0.00048828125,0.0018849999999999843
40.0,0.0005233268860040493,0.001421000000000019
40.0,0.0005608878686508957,0.0015019999999999938
40.0,0.0006011447330785727,0.0015280000000000085
40.0,0.0006442909720570775,0.0017740000000000093
40.0,0.0006905339660024879,0.0023809999999999916
40.0,0.0007400959797414052,0.002159000000000013
40.0,0.0007932152308166359,0.002056000000000006
40.0,0.0008501470344688716,0.0023979999999999804
40.0,0.0009111650307976637,0.0012199999999999943
40.0,0.0009765625,0.0019390000000000071
40.0,0.0010466537720080985,0.001199
40.0,0.0011217757373017914,0.002136999999999994
40.0,0.0012022894661571455,0.002242999999999995
40.0,0.001288581944114155,0.0016049999999999901
40.0,0.0013810679320049757,0.0016240000000000022
40.0,0.0014801919594828103,0.002157000000000002
40.0,0.0015864304616332718,0.002200000000000005
40.0,0.0017002940689377433,0.0016790000000000032
40.0,0.0018223300615953274,0.0029080000000000178
40.0,0.001953125,0.0017499999999999864
40.0,0.002093307544016197,0.0021419999999999877
40.0,0.002243551474603583,0.0019240000000000197
40.0,0.002404578932314291,0.0018250000000000176
40.0,0.00257716388822831,0.0020019999999999942
40.0,0.0027621358640099515,0.0013979999999999897
40.0,0.0029603839189656206,0.0017559999999999906
40.0,0.0031728609232665435,0.0018680000000000025
40.0,0.0034005881378754866,0.0018970000000000267
40.0,0.003644660123190655,0.0020209999999999794
40.0,0.00390625,0.0022919999999999933
40.0,0.004186615088032394,0.0019499999999999947
40.0,0.004487102949207168,0.001736999999999993
40.0,0.0048091578646285785,0.002500999999999978
40.0,0.00515432777645662,0.0025319999999999935
40.0,0.005524271728019903,0.0020149999999999903
40.0,0.005920767837931241,0.0014700000000000195
40.0,0.0063457218465330905,0.0016519999999999881
40.0,0.006801176275750969,0.0023499999999999827
40.0,0.00728932024638131,0.001974000000000009
40.0,0.0078125,0.0016819999999999982
40.0,0.008373230176064788,0.0018940000000000038
40.0,0.008974205898414337,0.0016880000000000024
40.0,0.009618315729257157,0.002254999999999982
40.0,0.01030865555291324,0.002114000000000001
40.0,0.011048543456039806,0.0020100000000000083
40.0,0.011841535675862483,0.001256999999999988
40.0,0.012691443693066181,0.001997999999999998
40.0,0.013602352551501938,0.0024179999999999974
40.0,0.01457864049276262,0.0014100000000000017
40.0,0.015625,0.002013999999999996
40.0,0.016746460352129577,0.0019640000000000248
40.0,0.017948411796828673,0.003366000000000017
40.0,0.019236631458514314,0.0027769999999999882
40.0,0.02061731110582648,0.0024209999999999987
40.0,0.02209708691207961,0.002380999999999989
40.0,0.023683071351724965,0.0033409999999999846
40.0,0.025382887386132362,0.0037669999999999965
40.0,0.027204705103003875,0.0030879999999999987
40.0,0.02915728098552524,0.00320299999999998
40.0,0.03125,0.0028609999999999964
40.0,0.03349292070425915,0.003316999999999976
40.0,0.03589682359365735,0.003422000000000005
40.0,0.03847326291702863,0.0033889999999999784
40.0,0.04123462221165296,0.0064299999999999895
40.0,0.04419417382415922,0.013642999999999994
40.0,0.04736614270344993,0.018646
40.0,0.050765774772264724,0.03477099999999999
40.0,0.05440941020600775,0.044840000000000005
40.0,0.05831456197105048,0.04526299999999999
40.0,0.0625,0.04354499999999999
40.0,0.06698584140851832,0.5858920000000001
40.0,0.0717936471873147,0.5862599999999999
40.0,0.07694652583405726,0.5862170000000001
40.0,0.08246924442330589,0.586882
40.0,0.08838834764831845,0.5866080000000001
40.0,0.09473228540689989,0.5864829999999999
40.0,0.10153154954452945,0.5805589999999999
40.0,0.1088188204120155,0.5773380000000001
40.0,0.11662912394210093,0.568162
40.0,0.125,0.579182
40.0,0.13397168281703664,0.571605
40.0,0.1435872943746294,0.558847
40.0,0.1538930516681145,0.562015
40.0,0.16493848884661177,0.6035429999999999
40.0,0.1767766952966369,0.737827
40.0,0.18946457081379978,0.7375390000000001
40.0,0.2030630990890589,0.739008
40.0,0.217637640824031,0.7379519999999999
40.0,0.23325824788420185,0.738352
40.0,0.25,0.738179
