epoch,qre,max_grad
1,3.7824417735910982,0.5756035148598363
2,2.647342294456192,0.5756035148598363
3,1.8233462645457186,0.43342909280443215
4,1.3590146425656067,0.3694012294761793
5,1.0555679969309404,0.3334834737857818
6,0.8457719313986622,0.297313027647386
7,0.7033915268820161,0.24060187595631427
8,0.6111674245234537,0.20149137909039722
9,0.5470827469411557,0.1756948918567966
10,0.500419179276923,0.15958925197832557
11,0.4646961169100994,0.14707652229087625
12,0.43697518832334925,0.13620491440735916
13,0.4154732597132256,0.12518980160871346
14,0.3989764383054819,0.11296867436412178
15,0.38640841941082904,0.10243625956048336
16,0.3768075688090988,0.09311223240318195
17,0.36949335868175837,0.08455326981967615
18,0.3639255153172858,0.07661204352114859
19,0.35969776278537857,0.07041416914211562
20,0.35649300878686674,0.0652194366925527
21,0.3540898169202329,0.05980501308119923
22,0.3523186828008331,0.055781514796091836
23,0.35104824830862036,0.051363511588421784
24,0.350182734842031,0.04831786115844172
25,0.34963245012849775,0.04455087984237038
26,0.3493470546682129,0.041521631143239035
27,0.34926546780863177,0.03942967819247567
28,0.3493509176469445,0.03729907018312584
29,0.34957218458465533,0.03413824416901734
30,0.3498966755268782,0.03217987828547175
31,0.3503070136276598,0.03070658125237291
32,0.3507900619440054,0.029015461617701743
33,0.3513284388495439,0.027710465973991516
34,0.35191687994748655,0.026296643855410418
35,0.35252884685162833,0.024169979142134146
36,0.35315437983861386,0.022870408950889876
37,0.3537956043987531,0.021915269727969644
38,0.35445542347626535,0.021045646069551283
39,0.3551247449936792,0.0198921442547082
40,0.3557960117856389,0.01905510258824894
41,0.3564703430569338,0.018237238088890884
42,0.3571481475329428,0.01762955639291719
43,0.35782513289135487,0.016572547014106043
44,0.3584874567641716,0.015706126982849122
45,0.35912876099691715,0.014678727388916069
46,0.3597456670860648,0.01380399674180377
47,0.3603485358055529,0.01318521215248969
48,0.36094043631611683,0.01275207204243567
49,0.36152647390678183,0.012217943933784725
50,0.36210306993024055,0.011825618197666032
51,0.36266874607366084,0.011371885359352962
52,0.3632235133593582,0.010869640883089393
53,0.36376161748810354,0.010395406726478207
54,0.36428523289391634,0.009916918239570638
55,0.3647957301760396,0.009618226369683014
56,0.36529608901785515,0.009278228917253606
57,0.36578763553482396,0.008911620581029234
58,0.3662680317006135,0.008591597046976762
59,0.36673517468577543,0.008360915728541252
60,0.36719281727837405,0.008021236811308619
61,0.36763808782798435,0.007738636629621043
62,0.3680709136396878,0.007419558394461956
63,0.3684864061025177,0.0070495371888879
64,0.36888815742830694,0.00681097737547276
65,0.36927488032665146,0.006503717089497818
66,0.36964501424498053,0.006311878165524365
67,0.37000152578994694,0.00584688948780121
68,0.3703366066648357,0.00529195598668164
69,0.3706498055465062,0.005152208501302491
70,0.3709448864011371,0.004765862412727029
71,0.3712281787981162,0.004641076812688993
72,0.3715031735286036,0.004420613514255933
73,0.3717702321604204,0.004238067916707444
74,0.37202778858034335,0.004084911231522104
75,0.37227850071005264,0.004038326692681116
76,0.3725217476876086,0.0038829111175718856
77,0.3727581336038597,0.0037421969084487916
78,0.37298919588446466,0.0035974986846606383
79,0.3732141322010385,0.0034928048626974295
80,0.3734337189347823,0.0034085301479290786
81,0.37364780384299934,0.0032618222724823953
82,0.3738558125873208,0.003188587677871668
83,0.374058998547282,0.003089466266480989
84,0.37425217395419885,0.0029434195662711993
85,0.37444072849614685,0.0028595609859941584
86,0.37462465883902674,0.0027904941702714403
87,0.37480153754344947,0.002709942815692812
88,0.37497404693656655,0.0026235463410313464
89,0.3751426957685631,0.0025381434378523027
90,0.37530638847147024,0.0024929233439759946
91,0.37546307889376074,0.0024198444924937723
92,0.3756159202711675,0.0023069752959716805
93,0.375764632158301,0.0021899874427928623
94,0.3759095108678334,0.0021440460375667936
95,0.3760501394231319,0.002131817215392018
96,0.3761865495060075,0.0019886389691037287
97,0.3763163878800242,0.0019319474759263988
98,0.3764423927791949,0.0018896588175517648
99,0.37656567479231384,0.0018350496322886434
100,0.37668515890094945,0.0018442003614752567
101,0.3767922322036643,0.001727107625879687
102,0.37689693879308983,0.001664128750928473
103,0.3769991607548011,0.0016045562940235625
104,0.37709953571308397,0.0014805044915097154
105,0.3771955129444766,0.0014911586736270355
106,0.3772843533867647,0.0014025897953428013
107,0.3773701229969486,0.0013425147907144552
108,0.37745354759948135,0.001292541079675802
109,0.3775348077394476,0.0012494437141163939
110,0.37761416443981055,0.0012126337635356421
111,0.37769188544058174,0.00118716964537946
112,0.3777676046159968,0.0011173213724748887
113,0.3778393446715995,0.001070940910438245
114,0.377908913863644,0.0010046018932899914
115,0.377976241223271,0.0009871196305524244
116,0.3780419852284158,0.0009962304827891844
117,0.3781029453550122,0.0009587480592411213
118,0.3781625414887504,0.0009155502134133853
119,0.37822079272655706,0.0008868862276237843
120,0.37827711758282945,0.0008682231638443838
121,0.37833231269367573,0.0008542222300772506
122,0.3783858406130083,0.0007965306287784912
123,0.3784376071202562,0.0007754136239047638
124,0.37848831533629834,0.0007556041125758028
125,0.37853761176404177,0.0007469627509296695
126,0.3785855905026878,0.0007214616290762699
127,0.3786322323649447,0.0007411237764778367
128,0.3786767033770211,0.0007083346882106323
129,0.37871950078764094,0.0006860741151296645
130,0.3787604777715252,0.0006598780151554351
131,0.3788004673669967,0.0006369530900828257
132,0.37883961677801814,0.0006120780810822124
133,0.37887783651298435,0.0005880541864089484
134,0.3789149113495984,0.0005723529156034246
135,0.37895124333906693,0.0005575760283482722
136,0.37898670053740524,0.0005496635705228847
137,0.3790208363440115,0.0005202407322146829
138,0.3790534825341716,0.0005030819177841428
139,0.37908532788535254,0.0004891182822377438
140,0.3791162746554626,0.00047198357405042746
141,0.3791464340094297,0.00045346104347554483
142,0.3791755822710794,0.00046102896632493895
143,0.3792036660322964,0.0004459971685034647
144,0.37923100320343295,0.00042724221975565246
145,0.37925773032460874,0.00041327446761985076
146,0.37928386698935945,0.00039846505279172995
147,0.379309420951369,0.0003884544818267832
148,0.37933445736013915,0.000378967821870968
149,0.37935898249105016,0.00036638542803657526
150,0.37938296241501845,0.00036220226801453315
151,0.3794062219473133,0.0003533156821199368
152,0.3794290248368757,0.0003447803493661361
153,0.37945137988782207,0.0003365662294050331
154,0.37947329579699485,0.0003258589696762959
155,0.37949472639862947,0.0003172143003717931
156,0.37951568519036627,0.0002981922416419591
157,0.37953590266388915,0.00028962262269904837
158,0.3795555992474764,0.0002890743382403249
159,0.37957444594876577,0.0002885189983681258
160,0.3795924217888409,0.0002816864209664871
161,0.37960992134904714,0.00028714052815603797
162,0.379626635568048,0.0002792670920453988
163,0.3796429755113415,0.0002720377768904436
164,0.37965899225533484,0.0002671247560477319
165,0.3796746474856363,0.00025999052068792494
166,0.37968999550376914,0.00024633137987850606
167,0.3797049545912241,0.000240940097961162
168,0.3797195155011117,0.00023553615327542854
169,0.37973378845195427,0.0002262372392320966
170,0.37974760102939875,0.00021840292644925707
171,0.3797610959911726,0.00021622511015184642
172,0.3797742206547863,0.00021096806091869258
173,0.37978706161204556,0.00020603255796747266
174,0.3797996480669372,0.00019998274449095632
175,0.37981189475060617,0.00019538323776524535
176,0.379823899207965,0.0001889064167133192
177,0.3798356422172038,0.00018490343054622382
178,0.3798471512377475,0.00018223487461221932
179,0.3798580911302114,0.00017788953859143586
180,0.37986879032700926,0.00017371434647417416
181,0.37987927760599405,0.00016973007225007386
182,0.37988951160049034,0.00016571007382382152
183,0.37989954330973497,0.00016211673528099269
184,0.37990935721933994,0.0001630830981657061
185,0.3799188399714577,0.0001587384713969131
186,0.3799280825486733,0.00015494807697258306
187,0.379937025056984,0.00014597374573210864
188,0.3799455801003617,0.00014253429570887377
189,0.3799539662053526,0.00013918743716323512
190,0.3799621867850629,0.0001359322529870255
191,0.37997024516335465,0.0001315606719710649
192,0.3799781191077969,0.00012760170929060344
193,0.3799857938978768,0.0001250027451971114
194,0.37999331230235356,0.0001223871995593706
195,0.3800006784775931,0.0001197802037304907
196,0.38000789624870457,0.00011719944143473437
197,0.38001496917677713,0.00011465712411340423
198,0.38002190060973895,0.00010958794402471383
199,0.3800286475418382,0.00010583323911739217
200,0.38003516190453546,0.00010361894179589104
201,0.3800415468230174,0.00010144889035657023
202,0.38004780503230684,9.932486279951025e-5
203,0.3800539391745854,9.724769730645733e-5
204,0.38005995181004515,9.553802319173244e-5
205,0.38006580589765804,9.201283739312949e-5
206,0.38007071003966786,8.383071710560408e-5
207,0.3800745906647549,8.135361163374988e-5
208,0.3800783935725356,7.896473713797647e-5
209,0.3800821205264402,7.666396363736894e-5
210,0.3800857732023726,5.922173563377431e-5
211,0.3800890631574294,5.778553930357866e-5
212,0.3800922869493082,5.638107438687978e-5
213,0.3800954460902002,5.501083363246284e-5
214,0.3800985420204217,5.367623391339116e-5
215,0.3801015761193831,5.322903677740243e-5
216,0.38010450480024005,5.241217818796606e-5
217,0.38010733168515287,5.130706054068401e-5
218,0.3801100596207245,5.0046831992389684e-5
219,0.38011273514714716,4.878350976667001e-5
220,0.3801153587848667,4.7531938026645904e-5
221,0.380117931190151,4.630219111101397e-5
222,0.38012045311354825,4.510087831988141e-5
223,0.3801229253691947,4.393210727493546e-5
224,0.3801253488123333,4.312889483049087e-5
225,0.38012767954163174,4.200598936832112e-5
226,0.3801299640665121,4.0920452330284185e-5
227,0.38013220327230535,3.987171668828893e-5
228,0.3801343980411094,3.885883044396632e-5
229,0.38013654924739804,3.788059870823979e-5
230,0.38013865775493194,3.6935685368999494e-5
231,0.38014072441478675,3.6022685059533543e-5
232,0.38014275006383613,3.5140173385905804e-5
233,0.3801447355239187,3.4286741289912825e-5
234,0.38014668160129794,3.346101791623646e-5
235,0.38014858908641536,3.266168514814982e-5
236,0.3801504587538336,3.195348576900958e-5
237,0.38015223155627353,3.115923533614229e-5
238,0.3801539692506086,3.0390952415970673e-5
239,0.38015567253361304,2.9647518469122502e-5
240,0.380157342089289,2.8927840025949614e-5
241,0.38015897858875114,2.823086021086496e-5
242,0.3801605826900847,2.755556572386908e-5
243,0.3801621550383878,2.6900990748091047e-5
244,0.38016369626594226,2.6266218582926548e-5
245,0.38016520699225786,2.5650381744735107e-5
246,0.38016668782437435,2.5052661018931666e-5
247,0.3801681393570391,2.447228381252664e-5
248,0.3801695621729042,2.390852210043537e-5
249,0.3801709568428251,2.3360690116769334e-5
250,0.3801723239260433,2.2828141913566746e-5
251,0.3801736639705009,2.157146316850156e-5
252,0.38017491672791515,2.112416974664466e-5
253,0.38017614459038995,2.0689081292379896e-5
254,0.38017734807255366,2.026533515520068e-5
255,0.3801785276744276,1.9852218194671423e-5
256,0.38017968388269274,1.944913318829844e-5
257,0.38018081717168073,1.9055573335813314e-5
258,0.38018192800424266,1.8671102885448043e-5
259,0.38018301683239386,1.8295342323226826e-5
260,0.3801840840978521,1.792795697574956e-5
261,0.3801851302325421,1.7568648304266965e-5
262,0.3801861556589561,1.721714711433453e-5
263,0.3801871607905145,1.687320827070682e-5
264,0.38018814603190165,1.6536606577188806e-5
265,0.3801891117792593,1.6207133536116913e-5
266,0.38019005842054554,1.58845947403341e-5
267,0.3801909863356734,1.5568807825938613e-5
268,0.38019189589674696,1.5259600785744176e-5
269,0.38019278746826046,1.50363794233499e-5
270,0.3801936160736492,1.4689463032069305e-5
271,0.3801944282301104,1.435372334024354e-5
272,0.38019522427529573,1.4028455964210096e-5
273,0.38019600453769087,1.771606456257846e-5
274,0.3801965983394826,1.6426735314656327e-5
275,0.3801971357584204,2.082109404832888e-5
276,0.3801974749156347,1.702575243189841e-5
277,0.3801977632847908,1.625997913368149e-5
278,0.38019804698172166,1.553646698038147e-5
279,0.38019832597250414,1.4852422328903714e-5
280,0.380198600241485,1.420534867813128e-5
281,0.3801988697879981,1.3592988839516984e-5
282,0.3801991346237408,1.3013281574436597e-5
283,0.38019939477063325,1.2464328982164652e-5
284,0.38019965025902813,1.194437180340735e-5
285,0.3801999011263373,1.1451770586590193e-5
286,0.38020014741580077,1.0984991165918778e-5
287,0.3802003891754513,1.054259331900731e-5
288,0.38020062645736097,1.0123221822033734e-5
289,0.3802008593168562,9.725599187881961e-6
290,0.3802010878119546,9.348519736884775e-6
291,0.3802013120028409,8.990844602263515e-6
292,0.38020153195145134,8.651497462652813e-6
293,0.38020174772103843,8.329460782108278e-6
294,0.3802019593759045,8.023772496090764e-6
295,0.3802021669810962,7.733522986219654e-6
296,0.38020237060215756,7.457852300940537e-6
297,0.3802025703049061,7.1959475858029975e-6
298,0.38020276615528203,6.9470406638405535e-6
299,0.38020295821918637,6.710405754506432e-6
300,0.3802031465623017,6.485357317065343e-6
301,0.38020333125002104,6.271247988798301e-6
302,0.3802035123473342,6.067466623016493e-6
303,0.38020368991869447,5.873436417558331e-6
304,0.3802038640280472,5.6886131309941135e-6
305,0.3802040347386271,5.512483359781939e-6
306,0.38020420211301165,5.3445629166759545e-6
307,0.38020436621305365,5.184395260315888e-6
308,0.3802045270997869,5.031550001421969e-6
309,0.3802046848334655,4.88562150502414e-6
310,0.3802048394734694,4.746227494023536e-6
311,0.38020499107837047,4.613007802412028e-6
312,0.3802051397058257,4.485623118832827e-6
313,0.3802052854126057,4.363753818292793e-6
314,0.38020542825460346,4.2470988632636875e-6
315,0.3802055682867671,4.135374756519816e-6
316,0.38020570556318134,4.028314508519593e-6
317,0.3802058401369983,3.925666738124889e-6
318,0.38020597206045714,3.827194726357952e-6
319,0.38020610138489275,3.6553807191141985e-6
320,0.3802061678502966,3.5257499931828917e-6
321,0.3802062328963256,3.4021057544464384e-6
322,0.3802062965703392,3.2843661658121803e-6
323,0.3802063589146467,3.17237379110491e-6
