epoch,qre,max_grad
1,1.3672359964147152,0.263370821559909
2,1.1312767580674858,0.21807007022551014
3,0.967061167017186,0.1779032661422304
4,0.8564820891848361,0.14347614682003398
5,0.7840232717253821,0.11467499179325161
6,0.7375540656972914,0.09106201955157323
7,0.7082354177878454,0.07198710285116994
8,0.6899584077476648,0.0567400456002513
9,0.6786621136768654,0.04464232222589497
10,0.6717218858538931,0.03509137744031417
11,0.6674749910854123,0.02757581348302155
12,0.6648828078878353,0.021676599321679244
13,0.6633028930691616,0.017047946521835
14,0.6623405309827088,0.013417745978300713
15,0.6617543101571108,0.010570561790873609
16,0.6613970184426146,0.008336722880519218
