epoch,qre,max_grad
1,2.80915406016834,0.40119588385542726
2,2.20158889685088,0.3591505048631339
3,1.7279449857680929,0.31292336215815303
4,1.3770532358156249,0.26573225488539437
5,1.1289463499337753,0.220486733378277
6,0.9602968705863386,0.179469873244949
7,0.8492263383085756,0.1441974737262049
8,0.7778512206656352,0.11485182478580905
9,0.7328315294383954,0.09094292979134704
10,0.7048260746312778,0.0717270570596967
11,0.6875800208733596,0.05642240792913716
12,0.6770368117657029,0.0443070489227528
13,0.6706247402232259,0.03475574356137182
14,0.6667394632682022,0.027246576230768683
15,0.6643913883277728,0.021353681080774723
16,0.662974942235234,0.016734605374119645
17,0.6621216075302288,0.013116597953908564
18,0.661608000408477,0.010283804190576746
19,0.6612990837798982,0.008066130338453386
